year,isic_section_index,isic_section_name,industry_name,skill_group_category,skill_group_name,skill_group_rank
2019,C,Manufacturing,Textiles,Soft Skills,Leadership,5
2019,C,Manufacturing,Textiles,Business Skills,Business Management,6
2019,C,Manufacturing,Textiles,Specialized Industry Skills,Foreign Languages,7
2019,C,Manufacturing,Textiles,Business Skills,Product Development,8
2019,C,Manufacturing,Textiles,Specialized Industry Skills,Retail,9
2019,C,Manufacturing,Textiles,Tech Skills,Graphic Design,10
2019,C,Manufacturing,Paper & Forest Products,Specialized Industry Skills,Chemical Processing,1
2019,C,Manufacturing,Paper & Forest Products,Specialized Industry Skills,Forestry,2
2019,C,Manufacturing,Paper & Forest Products,Business Skills,Manufacturing Operations,3
2019,C,Manufacturing,Paper & Forest Products,Soft Skills,Negotiation,4
2019,C,Manufacturing,Paper & Forest Products,Tech Skills,Digital Literacy,5
2019,C,Manufacturing,Paper & Forest Products,Specialized Industry Skills,Maintenance & Repair,6
2019,C,Manufacturing,Paper & Forest Products,Business Skills,Business Management,7
2019,C,Manufacturing,Paper & Forest Products,Tech Skills,Enterprise Software,8
2019,C,Manufacturing,Paper & Forest Products,Soft Skills,Leadership,9
2019,C,Manufacturing,Paper & Forest Products,Specialized Industry Skills,Foreign Languages,10
2019,C,Manufacturing,Printing,Specialized Industry Skills,Printing,1
2019,C,Manufacturing,Printing,Tech Skills,Graphic Design,2
2019,C,Manufacturing,Printing,Specialized Industry Skills,Retail Packaging,3
2019,C,Manufacturing,Printing,Tech Skills,Digital Literacy,4
2019,C,Manufacturing,Printing,Business Skills,Business Management,5
2019,C,Manufacturing,Printing,Soft Skills,Negotiation,6
2019,C,Manufacturing,Printing,Soft Skills,Leadership,7
2019,C,Manufacturing,Printing,Specialized Industry Skills,Arts & Crafts,8
2019,C,Manufacturing,Printing,Business Skills,Project Management,9
2019,C,Manufacturing,Printing,Business Skills,Product Marketing,10
2019,C,Manufacturing,Electrical & Electronic Manufacturing,Specialized Industry Skills,Electronics,1
2019,C,Manufacturing,Electrical & Electronic Manufacturing,Tech Skills,Digital Literacy,2
2019,C,Manufacturing,Electrical & Electronic Manufacturing,Specialized Industry Skills,Power Systems,3
2019,C,Manufacturing,Electrical & Electronic Manufacturing,Soft Skills,Teamwork,4
2019,C,Manufacturing,Electrical & Electronic Manufacturing,Soft Skills,Leadership,5
2019,C,Manufacturing,Electrical & Electronic Manufacturing,Disruptive Tech Skills,Robotics,6
2019,C,Manufacturing,Electrical & Electronic Manufacturing,Specialized Industry Skills,Architecture,7
2019,C,Manufacturing,Electrical & Electronic Manufacturing,Specialized Industry Skills,Drilling Engineering,8
2019,C,Manufacturing,Electrical & Electronic Manufacturing,Business Skills,Project Management,9
2019,C,Manufacturing,Electrical & Electronic Manufacturing,Specialized Industry Skills,Utilities,10
2019,C,Manufacturing,Plastics,Specialized Industry Skills,Plastics,1
2019,C,Manufacturing,Plastics,Business Skills,Product Development,2
2019,C,Manufacturing,Plastics,Business Skills,Manufacturing Operations,3
2019,C,Manufacturing,Plastics,Soft Skills,Negotiation,4
2019,C,Manufacturing,Plastics,Tech Skills,Digital Literacy,5
2019,C,Manufacturing,Plastics,Specialized Industry Skills,Automotive,6
2019,C,Manufacturing,Plastics,Business Skills,Business Management,7
2019,C,Manufacturing,Plastics,Specialized Industry Skills,Machining,8
2019,C,Manufacturing,Plastics,Soft Skills,Leadership,9
2019,C,Manufacturing,Plastics,Soft Skills,Teamwork,10
2019,C,Manufacturing,Renewables & Environment,Specialized Industry Skills,Environmental Science,1
2019,C,Manufacturing,Renewables & Environment,Specialized Industry Skills,Power Systems,2
2019,C,Manufacturing,Renewables & Environment,Specialized Industry Skills,Utilities,3
2019,C,Manufacturing,Renewables & Environment,Soft Skills,Negotiation,4
2019,C,Manufacturing,Renewables & Environment,Business Skills,Project Management,5
2019,C,Manufacturing,Renewables & Environment,Tech Skills,Digital Literacy,6
2019,C,Manufacturing,Renewables & Environment,Soft Skills,Teamwork,7
2019,C,Manufacturing,Renewables & Environment,Business Skills,Business Management,8
2019,C,Manufacturing,Renewables & Environment,Soft Skills,Leadership,9
2019,C,Manufacturing,Renewables & Environment,Specialized Industry Skills,Architecture,10
2019,C,Manufacturing,Packaging & Containers,Specialized Industry Skills,Retail Packaging,1
2019,C,Manufacturing,Packaging & Containers,Business Skills,Manufacturing Operations,2
2019,C,Manufacturing,Packaging & Containers,Soft Skills,Negotiation,3
2019,C,Manufacturing,Packaging & Containers,Business Skills,Product Development,4
2019,C,Manufacturing,Packaging & Containers,Soft Skills,Leadership,5
2019,C,Manufacturing,Packaging & Containers,Specialized Industry Skills,Plastics,6
2019,C,Manufacturing,Packaging & Containers,Business Skills,Business Management,7
2019,C,Manufacturing,Packaging & Containers,Soft Skills,Teamwork,8
2019,C,Manufacturing,Packaging & Containers,Tech Skills,Digital Literacy,9
2019,C,Manufacturing,Packaging & Containers,Specialized Industry Skills,Foreign Languages,10
2019,C,Manufacturing,Industrial Automation,Disruptive Tech Skills,Robotics,1
2019,C,Manufacturing,Industrial Automation,Specialized Industry Skills,Electronic Control Systems,2
2019,C,Manufacturing,Industrial Automation,Specialized Industry Skills,Drilling Engineering,3
2019,C,Manufacturing,Industrial Automation,Specialized Industry Skills,Instrumentation,4
2019,C,Manufacturing,Industrial Automation,Specialized Industry Skills,Utilities,5
2019,C,Manufacturing,Industrial Automation,Specialized Industry Skills,Architecture,6
2019,C,Manufacturing,Industrial Automation,Tech Skills,Computer Hardware,7
2019,C,Manufacturing,Industrial Automation,Specialized Industry Skills,Electronics,8
2019,C,Manufacturing,Industrial Automation,Specialized Industry Skills,Machining,9
2019,C,Manufacturing,Industrial Automation,Tech Skills,Digital Literacy,10
2019,J,Information and communication,Computer Hardware,Tech Skills,Computer Hardware,1
2019,J,Information and communication,Computer Hardware,Tech Skills,Technical Support,2
2019,J,Information and communication,Computer Hardware,Tech Skills,Digital Literacy,3
2019,J,Information and communication,Computer Hardware,Tech Skills,System Administration,4
2019,J,Information and communication,Computer Hardware,Tech Skills,Computer Networking,5
2019,J,Information and communication,Computer Hardware,Soft Skills,Leadership,6
2019,J,Information and communication,Computer Hardware,Business Skills,Business Management,7
2019,J,Information and communication,Computer Hardware,Disruptive Tech Skills,Development Tools,8
2019,J,Information and communication,Computer Hardware,Specialized Industry Skills,Electronics,9
2019,J,Information and communication,Computer Hardware,Specialized Industry Skills,Foreign Languages,10
2019,J,Information and communication,Computer Software,Tech Skills,Web Development,1
2019,J,Information and communication,Computer Software,Disruptive Tech Skills,Development Tools,2
2019,J,Information and communication,Computer Software,Tech Skills,Mobile Application Development,3
2019,J,Information and communication,Computer Software,Tech Skills,Data Storage Technologies,4
2019,J,Information and communication,Computer Software,Disruptive Tech Skills,Data Science,5
2019,J,Information and communication,Computer Software,Disruptive Tech Skills,Human Computer Interaction,6
2019,J,Information and communication,Computer Software,Tech Skills,Software Development Life Cycle (SDLC),7
2019,J,Information and communication,Computer Software,Soft Skills,Teamwork,8
2019,J,Information and communication,Computer Software,Business Skills,Project Management,9
2019,J,Information and communication,Computer Software,Soft Skills,Leadership,10
2019,J,Information and communication,Computer Networking,Tech Skills,Computer Networking,1
2019,J,Information and communication,Computer Networking,Tech Skills,System Administration,2
2019,J,Information and communication,Computer Networking,Tech Skills,Technical Support,3
2019,J,Information and communication,Computer Networking,Specialized Industry Skills,Cybersecurity,4
2019,J,Information and communication,Computer Networking,Disruptive Tech Skills,Development Tools,5
2019,J,Information and communication,Computer Networking,Tech Skills,Digital Literacy,6
2019,J,Information and communication,Computer Networking,Specialized Industry Skills,Telecommunications,7
2019,J,Information and communication,Computer Networking,Soft Skills,Leadership,8
2019,J,Information and communication,Computer Networking,Tech Skills,Data Storage Technologies,9
2019,J,Information and communication,Computer Networking,Tech Skills,Web Development,10
2019,J,Information and communication,Internet,Tech Skills,Web Development,1
2019,J,Information and communication,Internet,Business Skills,Digital Marketing,2
2019,J,Information and communication,Internet,Tech Skills,Social Media,3
2019,J,Information and communication,Internet,Soft Skills,Teamwork,4
2019,J,Information and communication,Internet,Tech Skills,Graphic Design,5
2019,J,Information and communication,Internet,Disruptive Tech Skills,Development Tools,6
2019,J,Information and communication,Internet,Tech Skills,Digital Literacy,7
2019,J,Information and communication,Internet,Soft Skills,Leadership,8
2019,J,Information and communication,Internet,Business Skills,Advertising,9
2019,J,Information and communication,Internet,Specialized Industry Skills,Foreign Languages,10
2019,J,Information and communication,Semiconductors,Specialized Industry Skills,Electronics,1
2019,J,Information and communication,Semiconductors,Tech Skills,Computer Hardware,2
2019,J,Information and communication,Semiconductors,Disruptive Tech Skills,Development Tools,3
2019,J,Information and communication,Semiconductors,Tech Skills,Scientific Computing,4
2019,J,Information and communication,Semiconductors,Soft Skills,Leadership,5
2019,J,Information and communication,Semiconductors,Tech Skills,Digital Literacy,6
2019,J,Information and communication,Semiconductors,Disruptive Tech Skills,Materials Science,7
2019,J,Information and communication,Semiconductors,Tech Skills,Software Testing,8
2019,J,Information and communication,Semiconductors,Specialized Industry Skills,Foreign Languages,9
2019,J,Information and communication,Semiconductors,Specialized Industry Skills,Research,10
2019,J,Information and communication,Telecommunications,Specialized Industry Skills,Telecommunications,1
2019,J,Information and communication,Telecommunications,Tech Skills,Computer Networking,2
2019,J,Information and communication,Telecommunications,Soft Skills,Teamwork,3
2019,J,Information and communication,Telecommunications,Soft Skills,Leadership,4
2019,J,Information and communication,Telecommunications,Tech Skills,Technical Support,5
2019,J,Information and communication,Telecommunications,Business Skills,Business Management,6
2019,J,Information and communication,Telecommunications,Business Skills,Project Management,7
2019,J,Information and communication,Telecommunications,Tech Skills,Digital Literacy,8
2019,J,Information and communication,Telecommunications,Business Skills,Customer Experience,9
2019,J,Information and communication,Telecommunications,Disruptive Tech Skills,Data Science,10
2019,J,Information and communication,Motion Pictures & Film,Specialized Industry Skills,Video,1
2019,J,Information and communication,Motion Pictures & Film,Specialized Industry Skills,Television,2
2019,J,Information and communication,Motion Pictures & Film,Specialized Industry Skills,Photography,3
2019,J,Information and communication,Motion Pictures & Film,Tech Skills,Animation,4
2019,J,Information and communication,Motion Pictures & Film,Specialized Industry Skills,Editing,5
2019,J,Information and communication,Motion Pictures & Film,Tech Skills,Graphic Design,6
2019,J,Information and communication,Motion Pictures & Film,Tech Skills,Social Media,7
2019,J,Information and communication,Motion Pictures & Film,Soft Skills,Writing,8
2019,J,Information and communication,Motion Pictures & Film,Specialized Industry Skills,Foreign Languages,9
2019,J,Information and communication,Motion Pictures & Film,Specialized Industry Skills,Theatre,10
2019,J,Information and communication,Broadcast Media,Specialized Industry Skills,Television,1
2019,J,Information and communication,Broadcast Media,Specialized Industry Skills,Journalism,2
2019,J,Information and communication,Broadcast Media,Specialized Industry Skills,Radio Production,3
2019,J,Information and communication,Broadcast Media,Specialized Industry Skills,Video,4
2019,J,Information and communication,Broadcast Media,Tech Skills,Social Media,5
2019,J,Information and communication,Broadcast Media,Specialized Industry Skills,Editing,6
2019,J,Information and communication,Broadcast Media,Soft Skills,Communication,7
2019,J,Information and communication,Broadcast Media,Soft Skills,Writing,8
2019,J,Information and communication,Broadcast Media,Business Skills,Advertising,9
2019,J,Information and communication,Broadcast Media,Tech Skills,Digital Literacy,10
2019,J,Information and communication,Newspapers,Specialized Industry Skills,Journalism,1
2019,J,Information and communication,Newspapers,Specialized Industry Skills,Editing,2
2019,J,Information and communication,Newspapers,Tech Skills,Social Media,3
2019,J,Information and communication,Newspapers,Soft Skills,Writing,4
2019,J,Information and communication,Newspapers,Business Skills,Corporate Communications,5
2019,J,Information and communication,Newspapers,Business Skills,Advertising,6
2019,J,Information and communication,Newspapers,Specialized Industry Skills,Photography,7
2019,J,Information and communication,Newspapers,Specialized Industry Skills,Foreign Languages,8
2019,J,Information and communication,Newspapers,Specialized Industry Skills,Research,9
2019,J,Information and communication,Newspapers,Business Skills,Digital Marketing,10
2019,J,Information and communication,Publishing,Specialized Industry Skills,Editing,1
2019,J,Information and communication,Publishing,Soft Skills,Writing,2
2019,J,Information and communication,Publishing,Specialized Industry Skills,Journalism,3
2019,J,Information and communication,Publishing,Tech Skills,Social Media,4
2019,J,Information and communication,Publishing,Tech Skills,Graphic Design,5
2019,J,Information and communication,Publishing,Business Skills,Digital Marketing,6
2019,J,Information and communication,Publishing,Business Skills,Advertising,7
2019,J,Information and communication,Publishing,Tech Skills,Digital Literacy,8
2019,J,Information and communication,Publishing,Tech Skills,Information Management,9
2019,J,Information and communication,Publishing,Soft Skills,Communication,10
2019,J,Information and communication,Information Technology & Services,Tech Skills,Web Development,1
2019,J,Information and communication,Information Technology & Services,Tech Skills,System Administration,2
2019,J,Information and communication,Information Technology & Services,Disruptive Tech Skills,Development Tools,3
2019,J,Information and communication,Information Technology & Services,Tech Skills,Data Storage Technologies,4
2019,J,Information and communication,Information Technology & Services,Tech Skills,Software Development Life Cycle (SDLC),5
2019,J,Information and communication,Information Technology & Services,Tech Skills,Technical Support,6
2019,J,Information and communication,Information Technology & Services,Tech Skills,Computer Networking,7
2019,J,Information and communication,Information Technology & Services,Disruptive Tech Skills,Data Science,8
2019,J,Information and communication,Information Technology & Services,Tech Skills,Mobile Application Development,9
2019,J,Information and communication,Information Technology & Services,Soft Skills,Leadership,10
2019,J,Information and communication,Writing & Editing,Specialized Industry Skills,Editing,1
2019,J,Information and communication,Writing & Editing,Soft Skills,Writing,2
2019,J,Information and communication,Writing & Editing,Tech Skills,Social Media,3
2019,J,Information and communication,Writing & Editing,Specialized Industry Skills,Journalism,4
2019,J,Information and communication,Writing & Editing,Specialized Industry Skills,Literature,5
2019,J,Information and communication,Writing & Editing,Specialized Industry Skills,Foreign Languages,6
2019,J,Information and communication,Writing & Editing,Specialized Industry Skills,Translation,7
2019,J,Information and communication,Writing & Editing,Specialized Industry Skills,Research,8
2019,J,Information and communication,Writing & Editing,Business Skills,Digital Marketing,9
2019,J,Information and communication,Writing & Editing,Tech Skills,Digital Literacy,10
2019,J,Information and communication,Computer Games,Tech Skills,Game Development,1
2019,J,Information and communication,Computer Games,Tech Skills,Animation,2
2019,J,Information and communication,Computer Games,Tech Skills,Graphic Design,3
2019,J,Information and communication,Computer Games,Disruptive Tech Skills,Development Tools,4
2019,J,Information and communication,Computer Games,Tech Skills,Web Development,5
2019,J,Information and communication,Computer Games,Specialized Industry Skills,Foreign Languages,6
2019,J,Information and communication,Computer Games,Tech Skills,Digital Literacy,7
2019,J,Information and communication,Computer Games,Disruptive Tech Skills,Human Computer Interaction,8
2019,J,Information and communication,Computer Games,Tech Skills,Mobile Application Development,9
2019,J,Information and communication,Computer Games,Specialized Industry Skills,Professional Sports,10
2019,J,Information and communication,Online Media,Tech Skills,Social Media,1
2019,J,Information and communication,Online Media,Specialized Industry Skills,Journalism,2
2019,J,Information and communication,Online Media,Specialized Industry Skills,Editing,3
2019,J,Information and communication,Online Media,Business Skills,Digital Marketing,4
2019,J,Information and communication,Online Media,Soft Skills,Writing,5
2019,J,Information and communication,Online Media,Business Skills,Advertising,6
2019,J,Information and communication,Online Media,Specialized Industry Skills,Video,7
2019,J,Information and communication,Online Media,Tech Skills,Information Management,8
2019,J,Information and communication,Online Media,Specialized Industry Skills,Photography,9
2019,J,Information and communication,Online Media,Tech Skills,Graphic Design,10
2019,J,Information and communication,Computer & Network Security,Specialized Industry Skills,Cybersecurity,1
2019,J,Information and communication,Computer & Network Security,Tech Skills,Computer Networking,2
2019,J,Information and communication,Computer & Network Security,Disruptive Tech Skills,Development Tools,3
2019,J,Information and communication,Computer & Network Security,Tech Skills,System Administration,4
2019,J,Information and communication,Computer & Network Security,Tech Skills,Web Development,5
2019,J,Information and communication,Computer & Network Security,Tech Skills,Data Storage Technologies,6
2019,J,Information and communication,Computer & Network Security,Tech Skills,Digital Literacy,7
2019,J,Information and communication,Computer & Network Security,Tech Skills,Technical Support,8
2019,J,Information and communication,Computer & Network Security,Soft Skills,Leadership,9
2019,J,Information and communication,Computer & Network Security,Disruptive Tech Skills,Data Science,10
2019,J,Information and communication,Media Production,Specialized Industry Skills,Video,1
2019,J,Information and communication,Media Production,Specialized Industry Skills,Photography,2
2019,J,Information and communication,Media Production,Specialized Industry Skills,Editing,3
2019,J,Information and communication,Media Production,Specialized Industry Skills,Television,4
2019,J,Information and communication,Media Production,Specialized Industry Skills,Journalism,5
2019,J,Information and communication,Media Production,Tech Skills,Social Media,6
2019,J,Information and communication,Media Production,Tech Skills,Graphic Design,7
2019,J,Information and communication,Media Production,Soft Skills,Writing,8
2019,J,Information and communication,Media Production,Tech Skills,Animation,9
2019,J,Information and communication,Media Production,Business Skills,Advertising,10
2019,K,Financial and insurance activities,Banking,Business Skills,Commercial Banking,1
2019,K,Financial and insurance activities,Banking,Business Skills,Capital Markets,2
2019,K,Financial and insurance activities,Banking,Business Skills,Financial Accounting,3
2019,K,Financial and insurance activities,Banking,Soft Skills,Teamwork,4
2019,K,Financial and insurance activities,Banking,Specialized Industry Skills,Criminal Law,5
2019,K,Financial and insurance activities,Banking,Soft Skills,Leadership,6
2019,K,Financial and insurance activities,Banking,Tech Skills,Digital Literacy,7
2019,K,Financial and insurance activities,Banking,Soft Skills,Communication,8
2019,K,Financial and insurance activities,Banking,Business Skills,Business Management,9
2019,K,Financial and insurance activities,Banking,Business Skills,Investment Banking,10
2019,K,Financial and insurance activities,Insurance,Business Skills,Insurance,1
2019,K,Financial and insurance activities,Insurance,Soft Skills,Teamwork,2
2019,K,Financial and insurance activities,Insurance,Tech Skills,Digital Literacy,3
2019,K,Financial and insurance activities,Insurance,Soft Skills,Leadership,4
2019,K,Financial and insurance activities,Insurance,Business Skills,Business Management,5
2019,K,Financial and insurance activities,Insurance,Soft Skills,Negotiation,6
2019,K,Financial and insurance activities,Insurance,Business Skills,Capital Markets,7
2019,K,Financial and insurance activities,Insurance,Soft Skills,Communication,8
2019,K,Financial and insurance activities,Insurance,Disruptive Tech Skills,Data Science,9
2019,K,Financial and insurance activities,Insurance,Business Skills,Financial Accounting,10
2019,K,Financial and insurance activities,Financial Services,Business Skills,Capital Markets,1
2019,K,Financial and insurance activities,Financial Services,Business Skills,Financial Accounting,2
2019,K,Financial and insurance activities,Financial Services,Business Skills,Commercial Banking,3
2019,K,Financial and insurance activities,Financial Services,Business Skills,Investment Banking,4
2019,K,Financial and insurance activities,Financial Services,Soft Skills,Teamwork,5
2019,K,Financial and insurance activities,Financial Services,Soft Skills,Leadership,6
2019,K,Financial and insurance activities,Financial Services,Business Skills,Business Management,7
2019,K,Financial and insurance activities,Financial Services,Soft Skills,Communication,8
2019,K,Financial and insurance activities,Financial Services,Tech Skills,Digital Literacy,9
2019,K,Financial and insurance activities,Financial Services,Disruptive Tech Skills,Data Science,10
2019,K,Financial and insurance activities,Investment Banking,Business Skills,Investment Banking,1
2019,K,Financial and insurance activities,Investment Banking,Business Skills,Capital Markets,2
2019,K,Financial and insurance activities,Investment Banking,Business Skills,Financial Accounting,3
2019,K,Financial and insurance activities,Investment Banking,Business Skills,Growth Strategies,4
2019,K,Financial and insurance activities,Investment Banking,Soft Skills,Teamwork,5
2019,K,Financial and insurance activities,Investment Banking,Soft Skills,Leadership,6
2019,K,Financial and insurance activities,Investment Banking,Tech Skills,Digital Literacy,7
2019,K,Financial and insurance activities,Investment Banking,Business Skills,Business Management,8
2019,K,Financial and insurance activities,Investment Banking,Specialized Industry Skills,Foreign Languages,9
2019,K,Financial and insurance activities,Investment Banking,Disruptive Tech Skills,Data Science,10
2019,K,Financial and insurance activities,Investment Management,Business Skills,Investment Banking,1
2019,K,Financial and insurance activities,Investment Management,Business Skills,Capital Markets,2
2019,K,Financial and insurance activities,Investment Management,Business Skills,Financial Accounting,3
2019,K,Financial and insurance activities,Investment Management,Business Skills,Business Management,4
2019,K,Financial and insurance activities,Investment Management,Soft Skills,Leadership,5
2019,K,Financial and insurance activities,Investment Management,Tech Skills,Digital Literacy,6
2019,K,Financial and insurance activities,Investment Management,Business Skills,Project Management,7
2019,K,Financial and insurance activities,Investment Management,Soft Skills,Negotiation,8
2019,K,Financial and insurance activities,Investment Management,Soft Skills,Teamwork,9
2019,K,Financial and insurance activities,Investment Management,Specialized Industry Skills,Real Estate,10
2019,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Entrepreneurship,1
2019,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Capital Markets,2
2019,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Investment Banking,3
2019,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Financial Accounting,4
2019,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Growth Strategies,5
2019,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Business Management,6
2019,K,Financial and insurance activities,Venture Capital & Private Equity,Soft Skills,Leadership,7
2019,K,Financial and insurance activities,Venture Capital & Private Equity,Soft Skills,Teamwork,8
2019,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Management Consulting,9
2019,K,Financial and insurance activities,Venture Capital & Private Equity,Business Skills,Project Management,10
2019,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Law,1
2019,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Contract Law,2
2019,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Labor and Employment Law,3
2019,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Family Law,4
2019,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Intellectual Property,5
2019,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Criminal Law,6
2019,M,Professional scientific and technical activities,Law Practice,Soft Skills,Negotiation,7
2019,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,International Law,8
2019,M,Professional scientific and technical activities,Law Practice,Specialized Industry Skills,Research,9
2019,M,Professional scientific and technical activities,Law Practice,Tech Skills,Digital Literacy,10
2019,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Law,1
2019,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Contract Law,2
2019,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Labor and Employment Law,3
2019,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Intellectual Property,4
2019,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Family Law,5
2019,M,Professional scientific and technical activities,Legal Services,Soft Skills,Negotiation,6
2019,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Property Law,7
2019,M,Professional scientific and technical activities,Legal Services,Tech Skills,Digital Literacy,8
2019,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Criminal Law,9
2019,M,Professional scientific and technical activities,Legal Services,Specialized Industry Skills,Research,10
2019,M,Professional scientific and technical activities,Management Consulting,Business Skills,Business Management,1
2019,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Leadership,2
2019,M,Professional scientific and technical activities,Management Consulting,Business Skills,Management Consulting,3
2019,M,Professional scientific and technical activities,Management Consulting,Business Skills,Project Management,4
2019,M,Professional scientific and technical activities,Management Consulting,Business Skills,Financial Accounting,5
2019,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Communication,6
2019,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Teamwork,7
2019,M,Professional scientific and technical activities,Management Consulting,Business Skills,Auditing,8
2019,M,Professional scientific and technical activities,Management Consulting,Tech Skills,Digital Literacy,9
2019,M,Professional scientific and technical activities,Management Consulting,Soft Skills,Negotiation,10
2019,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Pharmaceutical Manufacturing,1
2019,M,Professional scientific and technical activities,Biotechnology,Disruptive Tech Skills,Genetic Engineering,2
2019,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Research,3
2019,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Evolutionary Biology,4
2019,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Physiology,5
2019,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Organic Chemistry,6
2019,M,Professional scientific and technical activities,Biotechnology,Tech Skills,Digital Literacy,7
2019,M,Professional scientific and technical activities,Biotechnology,Soft Skills,Teamwork,8
2019,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Biomedical Engineering,9
2019,M,Professional scientific and technical activities,Biotechnology,Specialized Industry Skills,Environmental Science,10
2019,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Veterinary Medicine,1
2019,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Agricultural Production,2
2019,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Zoology,3
2019,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Anesthesiology,4
2019,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,General Surgery,5
2019,M,Professional scientific and technical activities,Veterinary,Tech Skills,Digital Literacy,6
2019,M,Professional scientific and technical activities,Veterinary,Specialized Industry Skills,Research,7
2019,M,Professional scientific and technical activities,Veterinary,Soft Skills,Teamwork,8
2019,M,Professional scientific and technical activities,Veterinary,Soft Skills,Leadership,9
2019,M,Professional scientific and technical activities,Veterinary,Business Skills,Business Management,10
2019,M,Professional scientific and technical activities,Accounting,Business Skills,Financial Accounting,1
2019,M,Professional scientific and technical activities,Accounting,Business Skills,Tax Accounting,2
2019,M,Professional scientific and technical activities,Accounting,Business Skills,Auditing,3
2019,M,Professional scientific and technical activities,Accounting,Business Skills,Bookkeeping,4
2019,M,Professional scientific and technical activities,Accounting,Business Skills,Accounts Payable,5
2019,M,Professional scientific and technical activities,Accounting,Business Skills,Management Accounting,6
2019,M,Professional scientific and technical activities,Accounting,Soft Skills,Teamwork,7
2019,M,Professional scientific and technical activities,Accounting,Tech Skills,Digital Literacy,8
2019,M,Professional scientific and technical activities,Accounting,Business Skills,Payroll Services,9
2019,M,Professional scientific and technical activities,Accounting,Specialized Industry Skills,Foreign Languages,10
2019,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Architecture,1
2019,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Interior Design,2
2019,M,Professional scientific and technical activities,Architecture & Planning,Tech Skills,Animation,3
2019,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Urban Planning,4
2019,M,Professional scientific and technical activities,Architecture & Planning,Tech Skills,Graphic Design,5
2019,M,Professional scientific and technical activities,Architecture & Planning,Business Skills,Project Management,6
2019,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Construction Engineering,7
2019,M,Professional scientific and technical activities,Architecture & Planning,Tech Skills,Digital Literacy,8
2019,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Landscape Architecture,9
2019,M,Professional scientific and technical activities,Architecture & Planning,Specialized Industry Skills,Industrial Design,10
2019,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Research,1
2019,M,Professional scientific and technical activities,Research,Disruptive Tech Skills,Data Science,2
2019,M,Professional scientific and technical activities,Research,Soft Skills,Communication,3
2019,M,Professional scientific and technical activities,Research,Soft Skills,Teamwork,4
2019,M,Professional scientific and technical activities,Research,Tech Skills,Scientific Computing,5
2019,M,Professional scientific and technical activities,Research,Disruptive Tech Skills,Genetic Engineering,6
2019,M,Professional scientific and technical activities,Research,Tech Skills,Digital Literacy,7
2019,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Foreign Languages,8
2019,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Teaching,9
2019,M,Professional scientific and technical activities,Research,Specialized Industry Skills,Evolutionary Biology,10
2019,M,Professional scientific and technical activities,Executive Office,Business Skills,Administrative Assistance,1
2019,M,Professional scientific and technical activities,Executive Office,Tech Skills,Digital Literacy,2
2019,M,Professional scientific and technical activities,Executive Office,Soft Skills,Leadership,3
